"","ASSESSID","TSYEAR","SSB","TOTAL","CATCH_LANDINGS","units_total","units_ssb","units_catch"
"13110","SEFSC-TILESATLC-1961-2002-STANTON",1988,948.3,3033.5,269.64,"MT","MT","MT"
"13111","SEFSC-TILESATLC-1961-2002-STANTON",1989,938.3,3084.2,419.49,"MT","MT","MT"
"13112","SEFSC-TILESATLC-1961-2002-STANTON",1990,895.9,3011.6,416.03,"MT","MT","MT"
"13113","SEFSC-TILESATLC-1961-2002-STANTON",1991,878,2943.6,452.71,"MT","MT","MT"
"13114","SEFSC-TILESATLC-1961-2002-STANTON",1992,889.6,2829.2,482.27,"MT","MT","MT"
"13115","SEFSC-TILESATLC-1961-2002-STANTON",1993,897.7,2669.6,520.36,"MT","MT","MT"
"13116","SEFSC-TILESATLC-1961-2002-STANTON",1994,823.3,2465,397.73,"MT","MT","MT"
"13117","SEFSC-TILESATLC-1961-2002-STANTON",1995,750.7,2361.8,334.7,"MT","MT","MT"
"13118","SEFSC-TILESATLC-1961-2002-STANTON",1996,720.9,2326.4,168.82,"MT","MT","MT"
"13119","SEFSC-TILESATLC-1961-2002-STANTON",1997,795.1,2447.9,179.54,"MT","MT","MT"
"13120","SEFSC-TILESATLC-1961-2002-STANTON",1998,863.2,2527.9,182.94,"MT","MT","MT"
"13121","SEFSC-TILESATLC-1961-2002-STANTON",1999,909.7,2599.2,248.32,"MT","MT","MT"
"13122","SEFSC-TILESATLC-1961-2002-STANTON",2000,904.4,2562.1,354.74,"MT","MT","MT"
"13123","SEFSC-TILESATLC-1961-2002-STANTON",2001,836.2,2391,195.05,"MT","MT","MT"
"13124","SEFSC-TILESATLC-1961-2002-STANTON",2002,825,2348.3,189.21,"MT","MT","MT"
"13125","SEFSC-VSNAPGM-1981-2004-JENSEN",1981,1.7179e+11,NA,206.23,NA,"E03eggs","MT"
"13126","SEFSC-VSNAPGM-1981-2004-JENSEN",1982,1.7453e+11,NA,535.59,NA,"E03eggs","MT"
"13127","SEFSC-VSNAPGM-1981-2004-JENSEN",1983,1.6848e+11,NA,325.94,NA,"E03eggs","MT"
"13128","SEFSC-VSNAPGM-1981-2004-JENSEN",1984,1.5569e+11,NA,763.08,NA,"E03eggs","MT"
"13129","SEFSC-VSNAPGM-1981-2004-JENSEN",1985,1.4559e+11,NA,783.95,NA,"E03eggs","MT"
"13130","SEFSC-VSNAPGM-1981-2004-JENSEN",1986,1.4694e+11,NA,1191.68,NA,"E03eggs","MT"
"13131","SEFSC-VSNAPGM-1981-2004-JENSEN",1987,2.1203e+11,NA,1167.21,NA,"E03eggs","MT"
"13132","SEFSC-VSNAPGM-1981-2004-JENSEN",1988,1.9368e+11,NA,1297.21,NA,"E03eggs","MT"
"13133","SEFSC-VSNAPGM-1981-2004-JENSEN",1989,1.9296e+11,NA,1064.01,NA,"E03eggs","MT"
"13134","SEFSC-VSNAPGM-1981-2004-JENSEN",1990,1.8485e+11,NA,1643.27,NA,"E03eggs","MT"
"13135","SEFSC-VSNAPGM-1981-2004-JENSEN",1991,1.7963e+11,NA,1334.84,NA,"E03eggs","MT"
"13136","SEFSC-VSNAPGM-1981-2004-JENSEN",1992,1.616e+11,NA,1639.17,NA,"E03eggs","MT"
"13137","SEFSC-VSNAPGM-1981-2004-JENSEN",1993,1.3515e+11,NA,1766.47,NA,"E03eggs","MT"
"13138","SEFSC-VSNAPGM-1981-2004-JENSEN",1994,1.2059e+11,NA,1638.16,NA,"E03eggs","MT"
"13139","SEFSC-VSNAPGM-1981-2004-JENSEN",1995,1.0307e+11,NA,1537.5,NA,"E03eggs","MT"
"13140","SEFSC-VSNAPGM-1981-2004-JENSEN",1996,9.9647e+10,NA,1090.6,NA,"E03eggs","MT"
"13141","SEFSC-VSNAPGM-1981-2004-JENSEN",1997,9.639e+10,NA,1238.67,NA,"E03eggs","MT"
"13142","SEFSC-VSNAPGM-1981-2004-JENSEN",1998,8.9424e+10,NA,914.89,NA,"E03eggs","MT"
"13143","SEFSC-VSNAPGM-1981-2004-JENSEN",1999,8.0395e+10,NA,1082.72,NA,"E03eggs","MT"
"13144","SEFSC-VSNAPGM-1981-2004-JENSEN",2000,1.0159e+11,NA,812.46,NA,"E03eggs","MT"
"13145","SEFSC-VSNAPGM-1981-2004-JENSEN",2001,1.1128e+11,NA,1057.25,NA,"E03eggs","MT"
"13146","SEFSC-VSNAPGM-1981-2004-JENSEN",2002,1.1176e+11,NA,1142.11,NA,"E03eggs","MT"
"13147","SEFSC-VSNAPGM-1981-2004-JENSEN",2003,1.0516e+11,NA,1365.77,NA,"E03eggs","MT"
"13148","SEFSC-VSNAPGM-1981-2004-JENSEN",2004,1.0457e+11,NA,1332.63,NA,"E03eggs","MT"
"13149","SEFSC-VSNAPSATLC-1946-2008-STANTON",1946,3.139e+10,10472,NA,"MT","E03eggs",NA
"13150","SEFSC-VSNAPSATLC-1946-2008-STANTON",1947,3.137e+10,10472,NA,"MT","E03eggs",NA
"13151","SEFSC-VSNAPSATLC-1946-2008-STANTON",1948,3.131e+10,10460,NA,"MT","E03eggs",NA
"13152","SEFSC-VSNAPSATLC-1946-2008-STANTON",1949,3.123e+10,10438,NA,"MT","E03eggs",NA
"13153","SEFSC-VSNAPSATLC-1946-2008-STANTON",1950,3.111e+10,10405,NA,"MT","E03eggs",NA
"13154","SEFSC-VSNAPSATLC-1946-2008-STANTON",1951,3.097e+10,10363,NA,"MT","E03eggs",NA
"13155","SEFSC-VSNAPSATLC-1946-2008-STANTON",1952,3.08e+10,10314,NA,"MT","E03eggs",NA
"13156","SEFSC-VSNAPSATLC-1946-2008-STANTON",1953,3.061e+10,10256,NA,"MT","E03eggs",NA
"13157","SEFSC-VSNAPSATLC-1946-2008-STANTON",1954,3.04e+10,10192,NA,"MT","E03eggs",NA
"13158","SEFSC-VSNAPSATLC-1946-2008-STANTON",1955,3.017e+10,10122,NA,"MT","E03eggs",NA
"13159","SEFSC-VSNAPSATLC-1946-2008-STANTON",1956,2.992e+10,10045,NA,"MT","E03eggs",NA
"13160","SEFSC-VSNAPSATLC-1946-2008-STANTON",1957,2.965e+10,9963,NA,"MT","E03eggs",NA
"13161","SEFSC-VSNAPSATLC-1946-2008-STANTON",1958,2.937e+10,9875,0.087997823,"MT","E03eggs","MT"
"13162","SEFSC-VSNAPSATLC-1946-2008-STANTON",1959,2.906e+10,9781,0.572439445,"MT","E03eggs","MT"
"13163","SEFSC-VSNAPSATLC-1946-2008-STANTON",1960,2.875e+10,9682,0.792434002,"MT","E03eggs","MT"
"13164","SEFSC-VSNAPSATLC-1946-2008-STANTON",1961,2.838e+10,9577,19.65934863,"MT","E03eggs","MT"
"13165","SEFSC-VSNAPSATLC-1946-2008-STANTON",1962,2.795e+10,9446,23.73990747,"MT","E03eggs","MT"
"13166","SEFSC-VSNAPSATLC-1946-2008-STANTON",1963,2.753e+10,9305,9.510568811,"MT","E03eggs","MT"
"13167","SEFSC-VSNAPSATLC-1946-2008-STANTON",1964,2.717e+10,9182,3.08083099,"MT","E03eggs","MT"
"13168","SEFSC-VSNAPSATLC-1946-2008-STANTON",1965,2.683e+10,9071,9.98321691,"MT","E03eggs","MT"
"13169","SEFSC-VSNAPSATLC-1946-2008-STANTON",1966,2.653e+10,8962,1.540869092,"MT","E03eggs","MT"
"13170","SEFSC-VSNAPSATLC-1946-2008-STANTON",1967,2.628e+10,8876,6.42837703,"MT","E03eggs","MT"
"13171","SEFSC-VSNAPSATLC-1946-2008-STANTON",1968,2.606e+10,8801,14.48607457,"MT","E03eggs","MT"
"13172","SEFSC-VSNAPSATLC-1946-2008-STANTON",1969,2.589e+10,8736,14.21890592,"MT","E03eggs","MT"
"13173","SEFSC-VSNAPSATLC-1946-2008-STANTON",1970,2.576e+10,8685,8.850131543,"MT","E03eggs","MT"
"13174","SEFSC-VSNAPSATLC-1946-2008-STANTON",1971,2.562e+10,8651,30.26263268,"MT","E03eggs","MT"
"13175","SEFSC-VSNAPSATLC-1946-2008-STANTON",1972,2.542e+10,8599,36.55266261,"MT","E03eggs","MT"
"13176","SEFSC-VSNAPSATLC-1946-2008-STANTON",1973,2.52e+10,8522,41.86927334,"MT","E03eggs","MT"
"13177","SEFSC-VSNAPSATLC-1946-2008-STANTON",1974,2.496e+10,8457,55.39100064,"MT","E03eggs","MT"
"13178","SEFSC-VSNAPSATLC-1946-2008-STANTON",1975,2.459e+10,8371,100.4631226,"MT","E03eggs","MT"
"13179","SEFSC-VSNAPSATLC-1946-2008-STANTON",1976,2.222e+10,7508,99.76004717,"MT","E03eggs","MT"
"13180","SEFSC-VSNAPSATLC-1946-2008-STANTON",1977,1.957e+10,6705,129.1023315,"MT","E03eggs","MT"
"13181","SEFSC-VSNAPSATLC-1946-2008-STANTON",1978,2.13e+10,7492,156.9999093,"MT","E03eggs","MT"
"13182","SEFSC-VSNAPSATLC-1946-2008-STANTON",1979,1.98e+10,6746,220.0167831,"MT","E03eggs","MT"
"13183","SEFSC-VSNAPSATLC-1946-2008-STANTON",1980,1.725e+10,6019,337.3736732,"MT","E03eggs","MT"
"13184","SEFSC-VSNAPSATLC-1946-2008-STANTON",1981,1.541e+10,5452,335.885875,"MT","E03eggs","MT"
"13185","SEFSC-VSNAPSATLC-1946-2008-STANTON",1982,1.394e+10,5069,399.6457407,"MT","E03eggs","MT"
"13186","SEFSC-VSNAPSATLC-1946-2008-STANTON",1983,1.443e+10,5244,357.5814207,"MT","E03eggs","MT"
"13187","SEFSC-VSNAPSATLC-1946-2008-STANTON",1984,1.372e+10,4872,377.1096798,"MT","E03eggs","MT"
"13188","SEFSC-VSNAPSATLC-1946-2008-STANTON",1985,1.338e+10,4870,422.0162388,"MT","E03eggs","MT"
"13189","SEFSC-VSNAPSATLC-1946-2008-STANTON",1986,1.33e+10,4767,412.3428286,"MT","E03eggs","MT"
"13190","SEFSC-VSNAPSATLC-1946-2008-STANTON",1987,1.21e+10,4281,329.6929148,"MT","E03eggs","MT"
"13191","SEFSC-VSNAPSATLC-1946-2008-STANTON",1988,1.109e+10,4080,428.3058151,"MT","E03eggs","MT"
"13192","SEFSC-VSNAPSATLC-1946-2008-STANTON",1989,9.19e+09,3480,477.412229,"MT","E03eggs","MT"
"13193","SEFSC-VSNAPSATLC-1946-2008-STANTON",1990,1.253e+10,4785,534.3286764,"MT","E03eggs","MT"
"13194","SEFSC-VSNAPSATLC-1946-2008-STANTON",1991,1.094e+10,3996,621.4161299,"MT","E03eggs","MT"
"13195","SEFSC-VSNAPSATLC-1946-2008-STANTON",1992,1.026e+10,3533,347.0420938,"MT","E03eggs","MT"
"13196","SEFSC-VSNAPSATLC-1946-2008-STANTON",1993,1.281e+10,4542,395.7407239,"MT","E03eggs","MT"
"13197","SEFSC-VSNAPSATLC-1946-2008-STANTON",1994,1.205e+10,4120,430.645015,"MT","E03eggs","MT"
"13198","SEFSC-VSNAPSATLC-1946-2008-STANTON",1995,1.214e+10,4266,421.6910097,"MT","E03eggs","MT"
"13199","SEFSC-VSNAPSATLC-1946-2008-STANTON",1996,1.15e+10,3977,337.6639753,"MT","E03eggs","MT"
"13200","SEFSC-VSNAPSATLC-1946-2008-STANTON",1997,1.15e+10,4062,344.908827,"MT","E03eggs","MT"
"13201","SEFSC-VSNAPSATLC-1946-2008-STANTON",1998,1.213e+10,4268,321.4995918,"MT","E03eggs","MT"
"13202","SEFSC-VSNAPSATLC-1946-2008-STANTON",1999,1.277e+10,4500,398.1375306,"MT","E03eggs","MT"
"13203","SEFSC-VSNAPSATLC-1946-2008-STANTON",2000,1.219e+10,4384,611.9046539,"MT","E03eggs","MT"
"13204","SEFSC-VSNAPSATLC-1946-2008-STANTON",2001,1.171e+10,4323,741.1407965,"MT","E03eggs","MT"
"13205","SEFSC-VSNAPSATLC-1946-2008-STANTON",2002,1.152e+10,4168,605.6785811,"MT","E03eggs","MT"
"13206","SEFSC-VSNAPSATLC-1946-2008-STANTON",2003,1.093e+10,3770,330.2912093,"MT","E03eggs","MT"
"13207","SEFSC-VSNAPSATLC-1946-2008-STANTON",2004,1.007e+10,3610,492.8113944,"MT","E03eggs","MT"
"13208","SEFSC-VSNAPSATLC-1946-2008-STANTON",2005,9.18e+09,3336,499.7223986,"MT","E03eggs","MT"
"13209","SEFSC-VSNAPSATLC-1946-2008-STANTON",2006,8.67e+09,3143,375.5964801,"MT","E03eggs","MT"
"13210","SEFSC-VSNAPSATLC-1946-2008-STANTON",2007,7.88e+09,2966,460.6490973,"MT","E03eggs","MT"
"13211","SEFSC-VSNAPSATLC-1946-2008-STANTON",2008,NA,2642,NA,"MT",NA,NA
"13212","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1962,NA,NA,452.7,NA,NA,"MT"
"13213","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1963,NA,NA,377.3,NA,NA,"MT"
"13214","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1964,NA,NA,472,NA,NA,"MT"
"13215","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1965,NA,NA,482.9,NA,NA,"MT"
"13216","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1966,NA,NA,376.6,NA,NA,"MT"
"13217","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1967,NA,NA,436.6,NA,NA,"MT"
"13218","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1968,NA,NA,539,NA,NA,"MT"
"13219","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1969,NA,NA,440,NA,NA,"MT"
"13220","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1970,NA,NA,542.6,NA,NA,"MT"
"13221","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1971,NA,NA,495.9,NA,NA,"MT"
"13222","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1972,NA,NA,462.8,NA,NA,"MT"
"13223","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1973,NA,NA,427.6,NA,NA,"MT"
"13224","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1974,NA,NA,473,NA,NA,"MT"
"13225","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1975,NA,NA,361.8,NA,NA,"MT"
"13226","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1976,NA,NA,443.5,NA,NA,"MT"
"13227","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1977,NA,NA,366.9,NA,NA,"MT"
"13228","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1978,NA,NA,394.9,NA,NA,"MT"
"13229","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1979,NA,NA,353.8,NA,NA,"MT"
"13230","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1980,NA,NA,295.5,NA,NA,"MT"
"13231","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1981,3179,NA,331.9,NA,"MT","MT"
"13232","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1982,2880,NA,622.4,NA,"MT","MT"
"13233","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1983,2678,NA,436.2,NA,"MT","MT"
"13234","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1984,2713,NA,429.8,NA,"MT","MT"
"13235","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1985,2944,NA,374.7,NA,"MT","MT"
"13236","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1986,3439,NA,507.5,NA,"MT","MT"
"13237","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1987,3857,NA,618.7,NA,"MT","MT"
"13238","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1988,4217,NA,640.7,NA,"MT","MT"
"13239","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1989,4525,NA,839.8,NA,"MT","MT"
"13240","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1990,4505,NA,796.3,NA,"MT","MT"
"13241","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1991,4415,NA,844.4,NA,"MT","MT"
"13242","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1992,4524,NA,806.3,NA,"MT","MT"
"13243","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1993,4601,NA,1079,NA,"MT","MT"
"13244","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1994,4485,NA,1000.4,NA,"MT","MT"
"13245","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1995,4340,NA,842.3,NA,"MT","MT"
"13246","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1996,4345,NA,661.8,NA,"MT","MT"
"13247","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1997,4390,NA,759.4,NA,"MT","MT"
"13248","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1998,4530,NA,691.3,NA,"MT","MT"
"13249","SEFSC-YTSNAPSATLC-1962-2001-STANTON",1999,4811,NA,837.4,NA,"MT","MT"
"13250","SEFSC-YTSNAPSATLC-1962-2001-STANTON",2000,5118,NA,722.1,NA,"MT","MT"
"13251","SEFSC-YTSNAPSATLC-1962-2001-STANTON",2001,5608,NA,644.5,NA,"MT","MT"
"13252","SFI-WPOLLNSO-1985-1994-JENSEN",1985,NA,6605000,1515000,"MT",NA,"MT"
"13253","SFI-WPOLLNSO-1985-1994-JENSEN",1986,NA,7094000,1465000,"MT",NA,"MT"
"13254","SFI-WPOLLNSO-1985-1994-JENSEN",1987,NA,7574000,1515000,"MT",NA,"MT"
"13255","SFI-WPOLLNSO-1985-1994-JENSEN",1988,NA,8022000,1368000,"MT",NA,"MT"
"13256","SFI-WPOLLNSO-1985-1994-JENSEN",1989,NA,8465000,1442000,"MT",NA,"MT"
"13257","SFI-WPOLLNSO-1985-1994-JENSEN",1990,NA,9055000,1483000,"MT",NA,"MT"
"13258","SFI-WPOLLNSO-1985-1994-JENSEN",1991,NA,9708000,1787000,"MT",NA,"MT"
"13259","SFI-WPOLLNSO-1985-1994-JENSEN",1992,NA,9937000,1967000,"MT",NA,"MT"
"13260","SFI-WPOLLNSO-1985-1994-JENSEN",1993,NA,9674000,NA,"MT",NA,NA
"13261","SFI-WPOLLNSO-1985-1994-JENSEN",1994,NA,9904000,NA,"MT",NA,NA
"13262","SPC-ALBASPAC-1959-2006-JENSEN",1959,469750,1476200,7307.4,"MT","MT","MT"
"13263","SPC-ALBASPAC-1959-2006-JENSEN",1960,475880,1476000,21049.5,"MT","MT","MT"
"13264","SPC-ALBASPAC-1959-2006-JENSEN",1961,472730,1461000,25248.1,"MT","MT","MT"
"13265","SPC-ALBASPAC-1959-2006-JENSEN",1962,467450,1419200,29983.5,"MT","MT","MT"
"13266","SPC-ALBASPAC-1959-2006-JENSEN",1963,460180,1340700,23544.9,"MT","MT","MT"
"13267","SPC-ALBASPAC-1959-2006-JENSEN",1964,449590,1276600,19872.7,"MT","MT","MT"
"13268","SPC-ALBASPAC-1959-2006-JENSEN",1965,451150,1198100,33994.2,"MT","MT","MT"
"13269","SPC-ALBASPAC-1959-2006-JENSEN",1966,412340,1092100,44446.1,"MT","MT","MT"
"13270","SPC-ALBASPAC-1959-2006-JENSEN",1967,373740,987950,41844,"MT","MT","MT"
"13271","SPC-ALBASPAC-1959-2006-JENSEN",1968,339020,901370,30074.3,"MT","MT","MT"
"13272","SPC-ALBASPAC-1959-2006-JENSEN",1969,308060,829570,28070.1,"MT","MT","MT"
"13273","SPC-ALBASPAC-1959-2006-JENSEN",1970,276480,781810,39293.9,"MT","MT","MT"
"13274","SPC-ALBASPAC-1959-2006-JENSEN",1971,247390,745350,37704.8,"MT","MT","MT"
"13275","SPC-ALBASPAC-1959-2006-JENSEN",1972,221760,714390,43121.5,"MT","MT","MT"
"13276","SPC-ALBASPAC-1959-2006-JENSEN",1973,199000,690450,44088.3,"MT","MT","MT"
"13277","SPC-ALBASPAC-1959-2006-JENSEN",1974,189900,679570,25919.1,"MT","MT","MT"
"13278","SPC-ALBASPAC-1959-2006-JENSEN",1975,194640,679190,15350.4,"MT","MT","MT"
"13279","SPC-ALBASPAC-1959-2006-JENSEN",1976,197940,677790,31120.8,"MT","MT","MT"
"13280","SPC-ALBASPAC-1959-2006-JENSEN",1977,200110,669900,36573.3,"MT","MT","MT"
"13281","SPC-ALBASPAC-1959-2006-JENSEN",1978,195340,678080,30103.8,"MT","MT","MT"
"13282","SPC-ALBASPAC-1959-2006-JENSEN",1979,193150,673990,25226.9,"MT","MT","MT"
"13283","SPC-ALBASPAC-1959-2006-JENSEN",1980,184590,666140,38599.6,"MT","MT","MT"
"13284","SPC-ALBASPAC-1959-2006-JENSEN",1981,188200,646370,32993.9,"MT","MT","MT"
"13285","SPC-ALBASPAC-1959-2006-JENSEN",1982,193500,645680,24751.2,"MT","MT","MT"
"13286","SPC-ALBASPAC-1959-2006-JENSEN",1983,190700,674660,28246.6,"MT","MT","MT"
"13287","SPC-ALBASPAC-1959-2006-JENSEN",1984,187520,687580,26041.7,"MT","MT","MT"
"13288","SPC-ALBASPAC-1959-2006-JENSEN",1985,183970,665770,30666.5,"MT","MT","MT"
"13289","SPC-ALBASPAC-1959-2006-JENSEN",1986,194360,614750,27795.5,"MT","MT","MT"
"13290","SPC-ALBASPAC-1959-2006-JENSEN",1987,206720,588980,35994.6,"MT","MT","MT"
"13291","SPC-ALBASPAC-1959-2006-JENSEN",1988,199710,598770,60909.9,"MT","MT","MT"
"13292","SPC-ALBASPAC-1959-2006-JENSEN",1989,172350,607710,32709.9,"MT","MT","MT"
"13293","SPC-ALBASPAC-1959-2006-JENSEN",1990,151060,624180,35710.5,"MT","MT","MT"
"13294","SPC-ALBASPAC-1959-2006-JENSEN",1991,145940,611920,40098.4,"MT","MT","MT"
"13295","SPC-ALBASPAC-1959-2006-JENSEN",1992,161830,607900,38896.6,"MT","MT","MT"
"13296","SPC-ALBASPAC-1959-2006-JENSEN",1993,178140,642670,39539.2,"MT","MT","MT"
"13297","SPC-ALBASPAC-1959-2006-JENSEN",1994,171100,702240,34297.5,"MT","MT","MT"
"13298","SPC-ALBASPAC-1959-2006-JENSEN",1995,161750,760980,40558.8,"MT","MT","MT"
"13299","SPC-ALBASPAC-1959-2006-JENSEN",1996,165520,786010,35232.8,"MT","MT","MT"
"13300","SPC-ALBASPAC-1959-2006-JENSEN",1997,197880,772420,50833.9,"MT","MT","MT"
"13301","SPC-ALBASPAC-1959-2006-JENSEN",1998,220240,729070,39495.2,"MT","MT","MT"
"13302","SPC-ALBASPAC-1959-2006-JENSEN",1999,235290,701950,42051.5,"MT","MT","MT"
"13303","SPC-ALBASPAC-1959-2006-JENSEN",2000,224960,656820,48745.7,"MT","MT","MT"
"13304","SPC-ALBASPAC-1959-2006-JENSEN",2001,194940,607730,62647.6,"MT","MT","MT"
"13305","SPC-ALBASPAC-1959-2006-JENSEN",2002,167870,572430,60777.3,"MT","MT","MT"
"13306","SPC-ALBASPAC-1959-2006-JENSEN",2003,150560,538510,62014.4,"MT","MT","MT"
"13307","SPC-ALBASPAC-1959-2006-JENSEN",2004,126300,473410,72553.5,"MT","MT","MT"
"13308","SPC-ALBASPAC-1959-2006-JENSEN",2005,106860,382110,68353.6,"MT","MT","MT"
"13309","SPC-ALBASPAC-1959-2006-JENSEN",2006,99278,318910,54323.6,"MT","MT","MT"
"13310","SPC-BIGEYEWPO-1952-2006-JENSEN",1952,575000,961000,34453.52,"MT","MT","MT"
"13311","SPC-BIGEYEWPO-1952-2006-JENSEN",1953,585000,970000,33014.4,"MT","MT","MT"
"13312","SPC-BIGEYEWPO-1952-2006-JENSEN",1954,598000,975000,22573.92,"MT","MT","MT"
"13313","SPC-BIGEYEWPO-1952-2006-JENSEN",1955,607000,990000,37376.03,"MT","MT","MT"
"13314","SPC-BIGEYEWPO-1952-2006-JENSEN",1956,596000,1e+06,39832.56,"MT","MT","MT"
"13315","SPC-BIGEYEWPO-1952-2006-JENSEN",1957,591000,1e+06,50257.47,"MT","MT","MT"
"13316","SPC-BIGEYEWPO-1952-2006-JENSEN",1958,605000,951000,68876.84,"MT","MT","MT"
"13317","SPC-BIGEYEWPO-1952-2006-JENSEN",1959,578000,876000,63118.48,"MT","MT","MT"
"13318","SPC-BIGEYEWPO-1952-2006-JENSEN",1960,527000,796000,65029.25,"MT","MT","MT"
"13319","SPC-BIGEYEWPO-1952-2006-JENSEN",1961,468000,719000,60823.3,"MT","MT","MT"
"13320","SPC-BIGEYEWPO-1952-2006-JENSEN",1962,426000,659000,55686.7,"MT","MT","MT"
"13321","SPC-BIGEYEWPO-1952-2006-JENSEN",1963,373000,607000,63972.31,"MT","MT","MT"
"13322","SPC-BIGEYEWPO-1952-2006-JENSEN",1964,342000,566000,44641.85,"MT","MT","MT"
"13323","SPC-BIGEYEWPO-1952-2006-JENSEN",1965,324000,552000,43585.52,"MT","MT","MT"
"13324","SPC-BIGEYEWPO-1952-2006-JENSEN",1966,313000,533000,46575.75,"MT","MT","MT"
"13325","SPC-BIGEYEWPO-1952-2006-JENSEN",1967,302000,515000,46382.63,"MT","MT","MT"
"13326","SPC-BIGEYEWPO-1952-2006-JENSEN",1968,292000,510000,36601.46,"MT","MT","MT"
"13327","SPC-BIGEYEWPO-1952-2006-JENSEN",1969,285000,502000,44363.18,"MT","MT","MT"
"13328","SPC-BIGEYEWPO-1952-2006-JENSEN",1970,288000,496000,42547.72,"MT","MT","MT"
"13329","SPC-BIGEYEWPO-1952-2006-JENSEN",1971,276000,489000,43562.11,"MT","MT","MT"
"13330","SPC-BIGEYEWPO-1952-2006-JENSEN",1972,268000,468000,57241.3,"MT","MT","MT"
"13331","SPC-BIGEYEWPO-1952-2006-JENSEN",1973,262000,440000,48760.58,"MT","MT","MT"
"13332","SPC-BIGEYEWPO-1952-2006-JENSEN",1974,239000,428000,51836.1,"MT","MT","MT"
"13333","SPC-BIGEYEWPO-1952-2006-JENSEN",1975,221000,418000,63039.6,"MT","MT","MT"
"13334","SPC-BIGEYEWPO-1952-2006-JENSEN",1976,208000,421000,64785.3,"MT","MT","MT"
"13335","SPC-BIGEYEWPO-1952-2006-JENSEN",1977,194000,425000,67356.7,"MT","MT","MT"
"13336","SPC-BIGEYEWPO-1952-2006-JENSEN",1978,206000,432000,56213.9,"MT","MT","MT"
"13337","SPC-BIGEYEWPO-1952-2006-JENSEN",1979,221000,425000,70182.7,"MT","MT","MT"
"13338","SPC-BIGEYEWPO-1952-2006-JENSEN",1980,213000,396000,64545.9,"MT","MT","MT"
"13339","SPC-BIGEYEWPO-1952-2006-JENSEN",1981,208000,381000,54578.5,"MT","MT","MT"
"13340","SPC-BIGEYEWPO-1952-2006-JENSEN",1982,191000,383000,57366.9,"MT","MT","MT"
"13341","SPC-BIGEYEWPO-1952-2006-JENSEN",1983,186000,394000,53681.77,"MT","MT","MT"
"13342","SPC-BIGEYEWPO-1952-2006-JENSEN",1984,191000,409000,60617.6,"MT","MT","MT"
"13343","SPC-BIGEYEWPO-1952-2006-JENSEN",1985,2e+05,403000,70360.5,"MT","MT","MT"
"13344","SPC-BIGEYEWPO-1952-2006-JENSEN",1986,206000,4e+05,54104.2,"MT","MT","MT"
"13345","SPC-BIGEYEWPO-1952-2006-JENSEN",1987,2e+05,398000,69842.2,"MT","MT","MT"
"13346","SPC-BIGEYEWPO-1952-2006-JENSEN",1988,192000,394000,64002,"MT","MT","MT"
"13347","SPC-BIGEYEWPO-1952-2006-JENSEN",1989,192000,408000,68957.5,"MT","MT","MT"
"13348","SPC-BIGEYEWPO-1952-2006-JENSEN",1990,184000,410000,85421.6,"MT","MT","MT"
"13349","SPC-BIGEYEWPO-1952-2006-JENSEN",1991,191000,404000,73638.8,"MT","MT","MT"
"13350","SPC-BIGEYEWPO-1952-2006-JENSEN",1992,191000,392000,77269.5,"MT","MT","MT"
"13351","SPC-BIGEYEWPO-1952-2006-JENSEN",1993,189000,379000,73410.4,"MT","MT","MT"
