"stock";"sigR";"startbio.1.";"startbio.2.";"interbio.1.";"interbio.2.";"finalbio.1.";"finalbio.2.";"min.yr.";"max.yr.";"res";"max.ct.";"ct.1.";"ct.nyr.";"length.r.";"exp.mean.log.r...";"sd.log.r..";"min.r.";"quantile.r..0.05.";"quantile.r..0.25.";"median.r.";"quantile.r..0.75.";"quantile.r..0.95.";"max.r.";"exp.mean.log.k...";"sd.log.k..";"min.k.";"quantile.k..0.05.";"quantile.k..0.25.";"median.k.";"quantile.k..0.75.";"quantile.k..0.95.";"max.k.";"exp.mean.log.msy...";"sd.log.msy..";"min.msy.";"quantile.msy..0.05.";"quantile.msy..0.25.";"median.msy.";"quantile.msy..0.75.";"quantile.msy..0.95.";"max.msy."
"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD";0;0.5;0.9;0;1;0.01;0.4;1968;2007;"Medium";7.758;1.93;2.811;2408;0.338963046327058;0.31192753021068;0.21766876607024;0.23513673475577;0.264492148869819;0.313395635200772;0.403383848001298;0.624807623619493;1.03582144502656;36.2282683060975;0.263006915067839;13.8350122902728;21.4495505669396;31.3997796128107;39.0000329038309;44.6722423495586;48.4410870575264;49.2691414915861;3.0700110470472;0.0549466097523825;2.67592214985393;2.79598845337609;2.95703123965662;3.07509851297229;3.19020146484926;3.3584491037436;3.58265060561767
"NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ";0;0.5;0.9;0;1;0.01;0.4;1965;2005;"Medium";34.266;4.922;0.432;1102;0.273206813410952;0.141474554374069;0.216964705767553;0.225722659637164;0.243783856430174;0.267779373557439;0.298835311550076;0.358310651617987;0.434827128737075;137.416668538622;0.0710145178771138;104.058950897837;118.421618380708;132.235375750712;140.210959168789;145.441156918906;148.523715691467;149.154875858246;9.38579253024648;0.0834302782398982;8.08995460030055;8.30571594552002;8.79905612193916;9.31027319780064;9.93855851750743;10.8995157465163;11.9404367547864
"NEFSC-CODGB-1960-2008-BAUM";0;0.5;0.9;0;1;0.01;0.4;1960;2007;"Medium";57.149;10.853;4.786;1042;0.284183518387138;0.202761041474482;0.216720209083239;0.226126583709717;0.24497537438386;0.267032619124288;0.314501067438406;0.431931443920466;0.719378685860922;415.658707096061;0.15766574793765;198.751778245061;300.379075490433;385.776568321849;435.78862530118;466.910822372661;490.997609373807;497.084409794899;29.5308384577018;0.0489445906699002;26.7799439839942;27.5498133895089;28.4827314467906;29.3351345727829;30.4481727020078;32.3913771364202;35.7444482616133
"NEFSC-HAD5Y-1956-2008-BAUM";0;0.3;0.6;0;1;0.01;0.4;1956;2007;"Medium";7.6719;7.307;1.368;201;0.249441337311127;0.113796070185847;0.210438797811743;0.213723866321419;0.227213216992713;0.246653423888756;0.269417734176833;0.306998817102989;0.371633394316426;64.7557081414551;0.0678103620995281;51.7506106782881;56.4408527626714;62.4196517782869;66.1295174563497;68.1422935343877;69.9456168717749;70.2377751182921;4.0381876093334;0.078640555758385;3.69353508776067;3.71282229532365;3.79307319845322;3.97199318547318;4.16852976338154;4.69798178576422;5.90753651570314
"NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ";0;0.5;0.9;0;1;0.01;0.4;1960;2005;"Medium";469.535;94.954;105.8975957;1520;0.260395348081422;0.128441338882972;0.213318639437231;0.220856378374155;0.235754938057484;0.254095792922148;0.281092855274328;0.332004691027734;0.424926807221416;2654.56780743302;0.067412889177576;1999.85946279797;2321.48739981322;2569.63225045637;2702.61061810694;2793.81877760454;2853.07334037241;2863.18863645751;172.809277055565;0.0735737403064386;152.573029881959;156.249157896108;162.788347492265;170.986091289928;181.86966340489;198.388816758563;216.275803869052
"NEFSC-ILLEXNWATLC-1967-2005-HENDRICKSON";0;0.5;0.9;0;1;0.01;0.4;1967;2005;"Medium";26.097;0.995;12.032;3541;0.309445106201575;0.218742306250845;0.218251544392878;0.234722032138938;0.260480613508488;0.296117983848905;0.352569245656226;0.471864017819544;0.742772775164209;164.856080753218;0.159465756054164;87.4636930285615;120.781256945064;149.49353604539;170.917032102252;187.4231746044;199.782931476861;202.419122524408;12.7534768541637;0.0646480173335307;11.0000968232446;11.5100172634902;12.1930092889032;12.758598010836;13.2551475505969;14.3033681737112;16.2414124992338
"NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ";0;0.5;0.9;0;1;0.01;0.4;1960;2005;"Medium";436.698;9.762;76.827;700;0.259545326509144;0.136457235466088;0.217213964451008;0.223126911920094;0.234814709804294;0.250840714119713;0.273962570158693;0.342413063139152;0.481891056962656;2173.29000001498;0.0538084121638666;1680.38338164492;1943.62495925846;2126.92476509085;2210.66885901755;2260.51195382712;2294.79073586106;2301.06452550442;141.016815663236;0.0841185685242318;124.656085371358;127.440053223677;132.64703372758;138.610163978584;146.50941290671;166.381765235175;202.440430970838
"NEFSC-MONKGOMNGB-1964-2006-RICHARDS";0;0.5;0.9;0;1;0.01;0.4;1980;2006;"Medium";16.309;4.39;7.187;8569;0.461571883752891;0.417651595397807;0.220283205228269;0.262451373244432;0.327215849437342;0.43037902842911;0.626822717602974;1.0051809826037;1.19914872352722;84.5084710880487;0.305942030599063;41.1138867033511;46.7685400993289;68.3918001427672;90.1912070922281;109.43306394102;123.714580001936;127.156303185955;9.75168354829685;0.123485201930328;6.96147623629298;7.84515322830976;8.95434240819054;9.80399880805723;10.7404339922104;11.7721731856525;12.4090863059385
"NEFSC-MONKSGBMATL-1964-2006-RICHARDS";0;0.5;0.9;0;1;0.01;0.4;1980;2006;"Medium";20.43844;6.43008;9.56097;4941;0.382458961828815;0.344389603992619;0.216079225128362;0.24852075690782;0.293051393860557;0.353332453259265;0.467925981564372;0.762093930357406;1.1245686037474;122.117744906839;0.240211135279299;54.2251720772876;74.3840722461832;107.055285660181;130.493297610151;147.560634769625;159.702370135858;162.553915260925;11.6762564844864;0.11318252633785;8.77276051975011;9.66751681089558;10.7940632555672;11.6699953960442;12.6127362025119;14.1486193117101;15.2726114036115
"NEFSC-POLL5YZ-1963-2007-MAYO";0;0.5;0.9;0;1;0.01;0.4;1963;2007;"Medium";26.64987;6.241;9.4002;2289;0.282505328830187;0.179102274152807;0.217097951046285;0.228308861825347;0.246922549176822;0.269971373940057;0.311858395262848;0.405745495873586;0.563067467442888;199.274137633246;0.126803768950214;120.555417509644;154.087781557062;186.011991766678;206.128530566159;219.733464373974;229.946251074861;232.150787676135;14.074001444858;0.0543370326765985;12.5907544946174;12.9883574340056;13.5558662213011;13.9764842471512;14.5160696196592;15.6200881235968;16.9702084059188
"NEFSC-QUAHATLC-1978-2008-CHUTE";0;0.5;0.9;0;1;0.3;0.7;1978;2008;"Medium";22.477;10.415;15.479;6835;0.386839347481659;0.312630111653339;0.219008878899778;0.254419924237446;0.30436061622046;0.36433718304098;0.474392679733903;0.707467465925964;1.1125547181372;189.99171261007;0.281756316012127;71.3889389944399;108.672177534464;158.815595685689;203.16588188677;239.684581503369;266.741414851038;273.342801452001;18.3740675332506;0.0676270164332036;14.9553593540797;16.1076768744561;17.5981880533134;18.6178914804655;19.3829062858712;20.0964220828076;20.8292728421015
